timestamp,time_utc8,flow,seq,length,mlt,type,back_to_back,retransmissions,ack_sender,acked_segments,acked_bytes,target_seq
1772359235.697107,2026-03-01 18:00:35,"('121.194.1.25', 443, '183.172.73.211', 55156)",None,None,0.00010704994201660156,b2b,True,0,183.172.73.211,3,2542,2804615974
1772359235.702566,2026-03-01 18:00:35,"('121.194.1.25', 443, '183.172.73.211', 55156)",None,None,9.489059448242188e-05,b2b,True,0,183.172.73.211,6,3761,2804619341
1772359235.704942,2026-03-01 18:00:35,"('183.172.73.211', 55635, '43.141.111.180', 443)",None,None,0.029095888137817383,data,False,0,43.141.111.180,1,31,3350156453
1772359235.705026,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,8.392333984375e-05,data,False,0,183.172.73.211,1,339,1359487103
1772359235.705282,2026-03-01 18:00:35,"('170.178.162.203', 50443, '183.172.73.211', 51562)",None,None,0.0003418922424316406,data,False,0,183.172.73.211,1,69,1253259223
1772359235.707387,2026-03-01 18:00:35,"('43.141.111.180', 443, '183.172.73.211', 55635)",None,None,8.296966552734375e-05,b2b,True,0,183.172.73.211,2,1649,1359488782
1772359235.711561,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,5.507469177246094e-05,b2b,True,0,183.172.73.211,4,1441,4026345703
1772359235.715766,2026-03-01 18:00:35,"('222.192.186.40', 443, '183.172.73.211', 55212)",None,None,7.486343383789062e-05,b2b,True,0,183.172.73.211,2,70,2735085340
1772359235.719258,2026-03-01 18:00:35,"('222.192.186.40', 443, '183.172.73.211', 55212)",None,None,8.20159912109375e-05,b2b,True,0,183.172.73.211,2,207,2735085580
1772359235.722249,2026-03-01 18:00:35,"('222.192.186.40', 443, '183.172.73.211', 55212)",None,None,5.91278076171875e-05,data,False,0,183.172.73.211,1,165,2735085611
1772359235.722295,2026-03-01 18:00:35,"('222.192.186.40', 443, '183.172.73.211', 55212)",None,None,0.00010395050048828125,b2b,True,0,183.172.73.211,2,64,2735085809
1772359235.72231,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,0.0001201629638671875,b2b,True,0,183.172.73.211,4,3139,4026348842
1772359235.722665,2026-03-01 18:00:35,"('222.192.186.40', 443, '183.172.73.211', 55212)",None,None,2.002716064453125e-05,b2b,True,0,183.172.73.211,3,621,2735086245
1772359235.725545,2026-03-01 18:00:35,"('222.192.186.40', 443, '183.172.73.211', 55212)",None,None,6.103515625e-05,b2b,True,0,183.172.73.211,2,64,2735086494
1772359235.745351,2026-03-01 18:00:35,"('121.194.11.75', 443, '183.172.73.211', 53911)",None,None,0.00015211105346679688,b2b,True,0,183.172.73.211,3,591,2293332918
1772359235.74542,2026-03-01 18:00:35,"('222.192.186.40', 443, '183.172.73.211', 55212)",None,None,0.000225067138671875,b2b,True,0,183.172.73.211,2,206,2735086700
1772359235.745448,2026-03-01 18:00:35,"('222.199.191.35', 443, '183.172.73.211', 55636)",None,None,0.0002551078796386719,b2b,True,0,183.172.73.211,5,4381,4026353223
1772359235.752805,2026-03-01 18:00:35,"('121.194.1.25', 443, '183.172.73.211', 55156)",None,None,9.608268737792969e-05,b2b,True,0,183.172.73.211,3,1610,2804621345
1772359235.817755,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.05843687057495117,data,False,0,222.199.191.35,1,91,1320278247
1772359235.822315,2026-03-01 18:00:35,"('183.172.73.211', 55635, '43.141.111.180', 443)",None,None,0.06161093711853027,data,False,0,43.141.111.180,1,91,3350156484
1772359235.822321,2026-03-01 18:00:35,"('183.172.73.211', 55636, '222.199.191.35', 443)",None,None,0.004462003707885742,data,False,0,222.199.191.35,1,466,1320278338
